sim_id	query_name	number_of_results
Fus_N1_64_Ont_Def	queries/xzamj	1
Fus_N1_64_Ont_Def	queries/xzamo	4
Fus_N1_64_Ont_Def	queries/xzamx	0
Fus_N1_64_Ont_Def	queries/xzamz	1
Fus_N1_64_Ont_Def	queries/xzanj	1
Fus_N1_64_Ont_Def	queries/xzank	1
Fus_N1_64_Ont_Def	queries/xzanp	2
Fus_N1_64_Ont_Def	queries/xzanr	3
Fus_N1_64_Ont_Def	queries/xzanz	0
Fus_N1_64_Ont_Def	queries/xzaob	1
Fus_N1_64_Ont_Def	queries/xzaoe	0
Fus_N1_64_Ont_Def	queries/xzaog	0
Fus_N1_64_Ont_Def	queries/xzaoh	1
Fus_N1_64_Ont_Def	queries/xzaow	1
Fus_N1_64_Ont_Def	queries/xzapa	0
Fus_N1_64_Ont_Def	queries/xzapk	0
Fus_N1_64_Ont_Def	queries/xzaqd	1
Fus_N1_64_Ont_Def	queries/xzaqh	0
Fus_N1_64_Ont_Def	queries/xzaqk	0
Fus_N1_64_Ont_Def	queries/xzaqp	0
Fus_N1_64_Ont_Def	queries/xzaqr	1
Fus_N1_64_Ont_Def	queries/xzaqx	0
Fus_N1_64_Ont_Def	queries/xzaro	0
Fus_N1_64_Ont_Def	queries/xzasc	0
Fus_N1_64_Ont_Def	queries/xzasl	1
Fus_N1_64_Ont_Def	queries/xzasu	1
Fus_N1_64_Ont_Def	queries/xzasv	0
Fus_N1_64_Ont_Def	queries/xzatg	1
Fus_N1_64_Ont_Def	queries/xzatk	0
Fus_N1_64_Ont_Def	queries/xzatn	1
Fus_N1_64_Ont_Def	queries/xzatu	0
Fus_N1_64_Ont_Def	queries/xzaty	1
Fus_N1_64_Ont_Def	queries/xzatz	0
Fus_N1_64_Ont_Def	queries/xzauh	1
Fus_N1_64_Ont_Def	queries/xzauj	1
Fus_N1_64_Ont_Def	queries/xzauo	0
Fus_N1_64_Ont_Def	queries/xzavf	0
Fus_N1_64_Ont_Def	queries/xzavm	1
Fus_N1_64_Ont_Def	queries/xzavo	1
Fus_N1_64_Ont_Def	queries/xzavq	0
Fus_N1_64_Ont_Def	queries/xzavs	1
