sim_id	query_name	number_of_results
ES_N3_32_W1000_Def	F2/F2_split83.sparql	187
ES_N3_32_W1000_Def	F2/F2_split84.sparql	269
ES_N3_32_W1000_Def	F2/F2_split85.sparql	389
ES_N3_32_W1000_Def	F2/F2_split87.sparql	104
ES_N3_32_W1000_Def	F2/F2_split89.sparql	14
ES_N3_32_W1000_Def	F2/F2_split9.sparql	187
ES_N3_32_W1000_Def	F2/F2_split90.sparql	70
ES_N3_32_W1000_Def	F2/F2_split91.sparql	120
ES_N3_32_W1000_Def	F2/F2_split93.sparql	156
ES_N3_32_W1000_Def	F2/F2_split94.sparql	120
ES_N3_32_W1000_Def	F2/F2_split97.sparql	269
ES_N3_32_W1000_Def	F2/F2_split98.sparql	426
ES_N3_32_W1000_Def	F2/F2_split99.sparql	367
ES_N3_32_W1000_Def	F3/F3_split25.sparql	167
ES_N3_32_W1000_Def	F3/F3_split33.sparql	34
ES_N3_32_W1000_Def	F3/F3_split36.sparql	36
ES_N3_32_W1000_Def	F3/F3_split67.sparql	21
ES_N3_32_W1000_Def	F3/F3_split79.sparql	30
ES_N3_32_W1000_Def	F3/F3_split89.sparql	36
ES_N3_32_W1000_Def	F3/F3_split99.sparql	35
ES_N3_32_W1000_Def	F4/F4_split73.sparql	3069
ES_N3_32_W1000_Def	F4/F4_split83.sparql	3976
ES_N3_32_W1000_Def	F5/F5_split0.sparql	41
ES_N3_32_W1000_Def	F5/F5_split1.sparql	28
ES_N3_32_W1000_Def	F5/F5_split10.sparql	66
ES_N3_32_W1000_Def	F5/F5_split11.sparql	62
ES_N3_32_W1000_Def	F5/F5_split12.sparql	51
ES_N3_32_W1000_Def	F5/F5_split13.sparql	34
ES_N3_32_W1000_Def	F5/F5_split14.sparql	52
ES_N3_32_W1000_Def	F5/F5_split15.sparql	62
ES_N3_32_W1000_Def	F5/F5_split16.sparql	52
ES_N3_32_W1000_Def	F5/F5_split17.sparql	56
ES_N3_32_W1000_Def	F5/F5_split18.sparql	56
ES_N3_32_W1000_Def	F5/F5_split19.sparql	62
ES_N3_32_W1000_Def	F5/F5_split2.sparql	15
ES_N3_32_W1000_Def	F5/F5_split20.sparql	67
ES_N3_32_W1000_Def	F5/F5_split21.sparql	51
ES_N3_32_W1000_Def	F5/F5_split22.sparql	61
ES_N3_32_W1000_Def	F5/F5_split23.sparql	47
ES_N3_32_W1000_Def	F5/F5_split24.sparql	37
ES_N3_32_W1000_Def	F5/F5_split25.sparql	69
ES_N3_32_W1000_Def	F5/F5_split26.sparql	53
ES_N3_32_W1000_Def	F5/F5_split27.sparql	60
ES_N3_32_W1000_Def	F5/F5_split28.sparql	54
ES_N3_32_W1000_Def	F5/F5_split29.sparql	47
ES_N3_32_W1000_Def	F5/F5_split3.sparql	44
ES_N3_32_W1000_Def	F5/F5_split30.sparql	67
ES_N3_32_W1000_Def	F5/F5_split31.sparql	43
ES_N3_32_W1000_Def	F5/F5_split32.sparql	25
ES_N3_32_W1000_Def	F5/F5_split33.sparql	41
ES_N3_32_W1000_Def	F5/F5_split34.sparql	38
ES_N3_32_W1000_Def	F5/F5_split35.sparql	54
ES_N3_32_W1000_Def	F5/F5_split36.sparql	55
ES_N3_32_W1000_Def	F5/F5_split37.sparql	81
ES_N3_32_W1000_Def	F5/F5_split38.sparql	60
ES_N3_32_W1000_Def	F5/F5_split39.sparql	34
ES_N3_32_W1000_Def	F5/F5_split4.sparql	45
ES_N3_32_W1000_Def	F5/F5_split40.sparql	53
ES_N3_32_W1000_Def	F5/F5_split41.sparql	56
ES_N3_32_W1000_Def	F5/F5_split42.sparql	66
ES_N3_32_W1000_Def	F5/F5_split43.sparql	41
ES_N3_32_W1000_Def	F5/F5_split44.sparql	28
ES_N3_32_W1000_Def	F5/F5_split45.sparql	54
ES_N3_32_W1000_Def	F5/F5_split46.sparql	58
ES_N3_32_W1000_Def	F5/F5_split47.sparql	45
ES_N3_32_W1000_Def	F5/F5_split48.sparql	29
ES_N3_32_W1000_Def	F5/F5_split49.sparql	52
ES_N3_32_W1000_Def	F5/F5_split5.sparql	50
ES_N3_32_W1000_Def	F5/F5_split50.sparql	66
ES_N3_32_W1000_Def	F5/F5_split51.sparql	21
ES_N3_32_W1000_Def	F5/F5_split52.sparql	53
ES_N3_32_W1000_Def	F5/F5_split53.sparql	36
ES_N3_32_W1000_Def	F5/F5_split54.sparql	81
ES_N3_32_W1000_Def	F5/F5_split55.sparql	45
ES_N3_32_W1000_Def	F5/F5_split56.sparql	47
ES_N3_32_W1000_Def	F5/F5_split57.sparql	48
ES_N3_32_W1000_Def	F5/F5_split58.sparql	25
ES_N3_32_W1000_Def	F5/F5_split59.sparql	58
ES_N3_32_W1000_Def	F5/F5_split6.sparql	66
ES_N3_32_W1000_Def	F5/F5_split60.sparql	50
ES_N3_32_W1000_Def	F5/F5_split61.sparql	48
ES_N3_32_W1000_Def	F5/F5_split62.sparql	60
ES_N3_32_W1000_Def	F5/F5_split63.sparql	55
ES_N3_32_W1000_Def	F5/F5_split64.sparql	46
ES_N3_32_W1000_Def	F5/F5_split65.sparql	29
ES_N3_32_W1000_Def	F5/F5_split66.sparql	52
ES_N3_32_W1000_Def	F5/F5_split67.sparql	58
ES_N3_32_W1000_Def	F5/F5_split68.sparql	30
ES_N3_32_W1000_Def	F5/F5_split69.sparql	27
ES_N3_32_W1000_Def	F5/F5_split7.sparql	34
ES_N3_32_W1000_Def	F5/F5_split70.sparql	36
ES_N3_32_W1000_Def	F5/F5_split71.sparql	49
ES_N3_32_W1000_Def	F5/F5_split72.sparql	52
ES_N3_32_W1000_Def	F5/F5_split73.sparql	66
ES_N3_32_W1000_Def	F5/F5_split74.sparql	32
ES_N3_32_W1000_Def	F5/F5_split75.sparql	53
ES_N3_32_W1000_Def	F5/F5_split76.sparql	34
ES_N3_32_W1000_Def	F5/F5_split77.sparql	60
ES_N3_32_W1000_Def	F5/F5_split78.sparql	56
ES_N3_32_W1000_Def	F5/F5_split79.sparql	60
ES_N3_32_W1000_Def	F5/F5_split8.sparql	28
ES_N3_32_W1000_Def	F5/F5_split80.sparql	42
ES_N3_32_W1000_Def	F5/F5_split81.sparql	21
ES_N3_32_W1000_Def	F5/F5_split82.sparql	31
ES_N3_32_W1000_Def	F5/F5_split83.sparql	51
ES_N3_32_W1000_Def	F5/F5_split84.sparql	67
ES_N3_32_W1000_Def	F5/F5_split85.sparql	47
ES_N3_32_W1000_Def	F5/F5_split86.sparql	21
ES_N3_32_W1000_Def	F5/F5_split87.sparql	38
ES_N3_32_W1000_Def	F5/F5_split88.sparql	21
ES_N3_32_W1000_Def	F5/F5_split89.sparql	53
ES_N3_32_W1000_Def	F5/F5_split9.sparql	28
ES_N3_32_W1000_Def	F5/F5_split90.sparql	42
ES_N3_32_W1000_Def	F5/F5_split91.sparql	57
ES_N3_32_W1000_Def	F5/F5_split92.sparql	34
ES_N3_32_W1000_Def	F5/F5_split93.sparql	15
ES_N3_32_W1000_Def	F5/F5_split94.sparql	48
ES_N3_32_W1000_Def	F5/F5_split95.sparql	66
ES_N3_32_W1000_Def	F5/F5_split96.sparql	47
ES_N3_32_W1000_Def	F5/F5_split97.sparql	34
ES_N3_32_W1000_Def	F5/F5_split98.sparql	47
ES_N3_32_W1000_Def	F5/F5_split99.sparql	36
ES_N3_32_W1000_Def	L1/L1_split0.sparql	3
ES_N3_32_W1000_Def	L1/L1_split1.sparql	2
ES_N3_32_W1000_Def	L1/L1_split10.sparql	0
ES_N3_32_W1000_Def	L1/L1_split11.sparql	5
ES_N3_32_W1000_Def	L1/L1_split12.sparql	2
ES_N3_32_W1000_Def	L1/L1_split13.sparql	5
ES_N3_32_W1000_Def	L1/L1_split14.sparql	3
ES_N3_32_W1000_Def	L1/L1_split15.sparql	1
ES_N3_32_W1000_Def	L1/L1_split16.sparql	2
ES_N3_32_W1000_Def	L1/L1_split17.sparql	2
ES_N3_32_W1000_Def	L1/L1_split18.sparql	6
ES_N3_32_W1000_Def	L1/L1_split19.sparql	0
ES_N3_32_W1000_Def	L1/L1_split2.sparql	4
ES_N3_32_W1000_Def	L1/L1_split20.sparql	2
ES_N3_32_W1000_Def	L1/L1_split21.sparql	8
ES_N3_32_W1000_Def	L1/L1_split22.sparql	1
ES_N3_32_W1000_Def	L1/L1_split23.sparql	3
ES_N3_32_W1000_Def	L1/L1_split24.sparql	4
ES_N3_32_W1000_Def	L1/L1_split25.sparql	2
ES_N3_32_W1000_Def	L1/L1_split26.sparql	3
ES_N3_32_W1000_Def	L1/L1_split27.sparql	12
ES_N3_32_W1000_Def	L1/L1_split28.sparql	2
ES_N3_32_W1000_Def	L1/L1_split29.sparql	3
ES_N3_32_W1000_Def	L1/L1_split3.sparql	1
ES_N3_32_W1000_Def	L1/L1_split30.sparql	1
ES_N3_32_W1000_Def	L1/L1_split31.sparql	2
ES_N3_32_W1000_Def	L1/L1_split32.sparql	1
ES_N3_32_W1000_Def	L1/L1_split33.sparql	5
ES_N3_32_W1000_Def	L1/L1_split34.sparql	6
ES_N3_32_W1000_Def	L1/L1_split35.sparql	3
ES_N3_32_W1000_Def	L1/L1_split36.sparql	1
ES_N3_32_W1000_Def	L1/L1_split37.sparql	9
ES_N3_32_W1000_Def	L1/L1_split38.sparql	2
ES_N3_32_W1000_Def	L1/L1_split39.sparql	5
ES_N3_32_W1000_Def	L1/L1_split4.sparql	0
ES_N3_32_W1000_Def	L1/L1_split40.sparql	3
ES_N3_32_W1000_Def	L1/L1_split41.sparql	6
ES_N3_32_W1000_Def	L1/L1_split42.sparql	3
ES_N3_32_W1000_Def	L1/L1_split43.sparql	1
ES_N3_32_W1000_Def	L1/L1_split44.sparql	5
ES_N3_32_W1000_Def	L1/L1_split45.sparql	3
ES_N3_32_W1000_Def	L1/L1_split46.sparql	0
ES_N3_32_W1000_Def	L1/L1_split47.sparql	1
ES_N3_32_W1000_Def	L1/L1_split48.sparql	5
ES_N3_32_W1000_Def	L1/L1_split49.sparql	0
ES_N3_32_W1000_Def	L1/L1_split5.sparql	3
ES_N3_32_W1000_Def	L1/L1_split50.sparql	2
ES_N3_32_W1000_Def	L1/L1_split51.sparql	2
ES_N3_32_W1000_Def	L1/L1_split52.sparql	10
ES_N3_32_W1000_Def	L1/L1_split53.sparql	1
ES_N3_32_W1000_Def	L1/L1_split54.sparql	4
ES_N3_32_W1000_Def	L1/L1_split55.sparql	2
ES_N3_32_W1000_Def	L1/L1_split56.sparql	6
ES_N3_32_W1000_Def	L1/L1_split57.sparql	10
ES_N3_32_W1000_Def	L1/L1_split58.sparql	5
ES_N3_32_W1000_Def	L1/L1_split59.sparql	1
ES_N3_32_W1000_Def	L1/L1_split6.sparql	3
ES_N3_32_W1000_Def	L1/L1_split60.sparql	1
ES_N3_32_W1000_Def	L1/L1_split61.sparql	1
ES_N3_32_W1000_Def	L1/L1_split62.sparql	5
ES_N3_32_W1000_Def	L1/L1_split63.sparql	2
ES_N3_32_W1000_Def	L1/L1_split64.sparql	6
ES_N3_32_W1000_Def	L1/L1_split65.sparql	2
ES_N3_32_W1000_Def	L1/L1_split66.sparql	2
ES_N3_32_W1000_Def	L1/L1_split67.sparql	4
ES_N3_32_W1000_Def	L1/L1_split68.sparql	2
ES_N3_32_W1000_Def	L1/L1_split69.sparql	2
ES_N3_32_W1000_Def	L1/L1_split7.sparql	2
ES_N3_32_W1000_Def	L1/L1_split70.sparql	3
ES_N3_32_W1000_Def	L1/L1_split71.sparql	5
ES_N3_32_W1000_Def	L1/L1_split72.sparql	3
ES_N3_32_W1000_Def	L1/L1_split73.sparql	10
ES_N3_32_W1000_Def	L1/L1_split74.sparql	6
ES_N3_32_W1000_Def	L1/L1_split75.sparql	3
ES_N3_32_W1000_Def	L1/L1_split76.sparql	0
ES_N3_32_W1000_Def	L1/L1_split77.sparql	0
ES_N3_32_W1000_Def	L1/L1_split78.sparql	1
ES_N3_32_W1000_Def	L1/L1_split79.sparql	0
ES_N3_32_W1000_Def	L1/L1_split8.sparql	3
ES_N3_32_W1000_Def	L1/L1_split80.sparql	5
ES_N3_32_W1000_Def	L1/L1_split81.sparql	3
ES_N3_32_W1000_Def	L1/L1_split82.sparql	5
ES_N3_32_W1000_Def	L1/L1_split83.sparql	4
ES_N3_32_W1000_Def	L1/L1_split84.sparql	3
ES_N3_32_W1000_Def	L1/L1_split85.sparql	4
ES_N3_32_W1000_Def	L1/L1_split86.sparql	9
ES_N3_32_W1000_Def	L1/L1_split87.sparql	3
ES_N3_32_W1000_Def	L1/L1_split88.sparql	4
ES_N3_32_W1000_Def	L1/L1_split89.sparql	2
ES_N3_32_W1000_Def	L1/L1_split9.sparql	1
ES_N3_32_W1000_Def	L1/L1_split90.sparql	2
ES_N3_32_W1000_Def	L1/L1_split91.sparql	3
ES_N3_32_W1000_Def	L1/L1_split92.sparql	3
ES_N3_32_W1000_Def	L1/L1_split93.sparql	2
ES_N3_32_W1000_Def	L1/L1_split94.sparql	3
ES_N3_32_W1000_Def	L1/L1_split95.sparql	2
ES_N3_32_W1000_Def	L1/L1_split96.sparql	8
ES_N3_32_W1000_Def	L1/L1_split97.sparql	0
ES_N3_32_W1000_Def	L1/L1_split98.sparql	4
ES_N3_32_W1000_Def	L1/L1_split99.sparql	0
ES_N3_32_W1000_Def	L2/L2_split0.sparql	3191
ES_N3_32_W1000_Def	L2/L2_split1.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split10.sparql	3191
ES_N3_32_W1000_Def	L2/L2_split11.sparql	797
ES_N3_32_W1000_Def	L2/L2_split12.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split13.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split14.sparql	1523
ES_N3_32_W1000_Def	L2/L2_split15.sparql	2063
ES_N3_32_W1000_Def	L2/L2_split16.sparql	1331
ES_N3_32_W1000_Def	L2/L2_split17.sparql	852
ES_N3_32_W1000_Def	L2/L2_split18.sparql	797
ES_N3_32_W1000_Def	L2/L2_split19.sparql	2063
ES_N3_32_W1000_Def	L2/L2_split2.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split20.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split21.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split22.sparql	1559
ES_N3_32_W1000_Def	L2/L2_split23.sparql	641
ES_N3_32_W1000_Def	L2/L2_split24.sparql	1523
ES_N3_32_W1000_Def	L2/L2_split25.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split26.sparql	783
ES_N3_32_W1000_Def	L2/L2_split27.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split28.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split29.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split3.sparql	1559
ES_N3_32_W1000_Def	L2/L2_split30.sparql	1121
ES_N3_32_W1000_Def	L2/L2_split31.sparql	5386
ES_N3_32_W1000_Def	L2/L2_split32.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split33.sparql	2063
ES_N3_32_W1000_Def	L2/L2_split34.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split35.sparql	852
ES_N3_32_W1000_Def	L2/L2_split36.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split37.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split38.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split39.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split4.sparql	1559
ES_N3_32_W1000_Def	L2/L2_split40.sparql	948
ES_N3_32_W1000_Def	L2/L2_split41.sparql	5386
ES_N3_32_W1000_Def	L2/L2_split42.sparql	3191
ES_N3_32_W1000_Def	L2/L2_split43.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split44.sparql	2063
ES_N3_32_W1000_Def	L2/L2_split45.sparql	5386
ES_N3_32_W1000_Def	L2/L2_split46.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split47.sparql	4122
ES_N3_32_W1000_Def	L2/L2_split48.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split49.sparql	2671
ES_N3_32_W1000_Def	L2/L2_split5.sparql	641
ES_N3_32_W1000_Def	L2/L2_split50.sparql	2671
ES_N3_32_W1000_Def	L2/L2_split51.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split52.sparql	721
ES_N3_32_W1000_Def	L2/L2_split53.sparql	1331
ES_N3_32_W1000_Def	L2/L2_split54.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split55.sparql	2063
ES_N3_32_W1000_Def	L2/L2_split56.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split57.sparql	5386
ES_N3_32_W1000_Def	L2/L2_split58.sparql	1559
ES_N3_32_W1000_Def	L2/L2_split59.sparql	852
ES_N3_32_W1000_Def	L2/L2_split6.sparql	1523
ES_N3_32_W1000_Def	L2/L2_split60.sparql	3191
ES_N3_32_W1000_Def	L2/L2_split61.sparql	1331
ES_N3_32_W1000_Def	L2/L2_split62.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split63.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split64.sparql	1331
ES_N3_32_W1000_Def	L2/L2_split65.sparql	852
ES_N3_32_W1000_Def	L2/L2_split66.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split67.sparql	4122
ES_N3_32_W1000_Def	L2/L2_split68.sparql	3191
ES_N3_32_W1000_Def	L2/L2_split69.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split7.sparql	852
ES_N3_32_W1000_Def	L2/L2_split70.sparql	948
ES_N3_32_W1000_Def	L2/L2_split71.sparql	797
ES_N3_32_W1000_Def	L2/L2_split72.sparql	797
ES_N3_32_W1000_Def	L2/L2_split73.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split74.sparql	4122
ES_N3_32_W1000_Def	L2/L2_split75.sparql	924
ES_N3_32_W1000_Def	L2/L2_split76.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split77.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split78.sparql	1559
ES_N3_32_W1000_Def	L2/L2_split79.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split8.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split80.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split81.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split82.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split83.sparql	1523
ES_N3_32_W1000_Def	L2/L2_split84.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split85.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split86.sparql	8008
ES_N3_32_W1000_Def	L2/L2_split87.sparql	2063
ES_N3_32_W1000_Def	L2/L2_split88.sparql	16363
ES_N3_32_W1000_Def	L2/L2_split89.sparql	3191
ES_N3_32_W1000_Def	L2/L2_split9.sparql	16363
