sim_id	query_name	number_of_results
Flu_N1_64_Ont_Def_3	queries/xgf	849
Flu_N1_64_Ont_Def_3	queries/xgg	2
Flu_N1_64_Ont_Def_3	queries/xgh	1
Flu_N1_64_Ont_Def_3	queries/xgi	0
Flu_N1_64_Ont_Def_3	queries/xgj	1
Flu_N1_64_Ont_Def_3	queries/xgk	2
Flu_N1_64_Ont_Def_3	queries/xgl	1
Flu_N1_64_Ont_Def_3	queries/xgm	0
Flu_N1_64_Ont_Def_3	queries/xgn	1
Flu_N1_64_Ont_Def_3	queries/xgo	1
Flu_N1_64_Ont_Def_3	queries/xgp	1
Flu_N1_64_Ont_Def_3	queries/xgq	20
Flu_N1_64_Ont_Def_3	queries/xgr	1
Flu_N1_64_Ont_Def_3	queries/xgs	1
Flu_N1_64_Ont_Def_3	queries/xgt	0
Flu_N1_64_Ont_Def_3	queries/xgu	5
Flu_N1_64_Ont_Def_3	queries/xgv	1
Flu_N1_64_Ont_Def_3	queries/xgw	6
Flu_N1_64_Ont_Def_3	queries/xgx	1
Flu_N1_64_Ont_Def_3	queries/xgy	4
Flu_N1_64_Ont_Def_3	queries/xgz	1
Flu_N1_64_Ont_Def_3	queries/xha	0
Flu_N1_64_Ont_Def_3	queries/xhb	1
Flu_N1_64_Ont_Def_3	queries/xhc	1
Flu_N1_64_Ont_Def_3	queries/xhd	1
Flu_N1_64_Ont_Def_3	queries/xhe	1
Flu_N1_64_Ont_Def_3	queries/xhf	0
Flu_N1_64_Ont_Def_3	queries/xhg	1
Flu_N1_64_Ont_Def_3	queries/xhh	4
Flu_N1_64_Ont_Def_3	queries/xhi	1
Flu_N1_64_Ont_Def_3	queries/xhj	1
Flu_N1_64_Ont_Def_3	queries/xhk	1
Flu_N1_64_Ont_Def_3	queries/xhl	1
Flu_N1_64_Ont_Def_3	queries/xhm	1
Flu_N1_64_Ont_Def_3	queries/xhn	1
Flu_N1_64_Ont_Def_3	queries/xho	1
Flu_N1_64_Ont_Def_3	queries/xhp	1
Flu_N1_64_Ont_Def_3	queries/xhq	1
Flu_N1_64_Ont_Def_3	queries/xhr	1
Flu_N1_64_Ont_Def_3	queries/xhs	1
Flu_N1_64_Ont_Def_3	queries/xht	0
Flu_N1_64_Ont_Def_3	queries/xhu	1
Flu_N1_64_Ont_Def_3	queries/xhv	1
Flu_N1_64_Ont_Def_3	queries/xhw	1
Flu_N1_64_Ont_Def_3	queries/xhx	1
Flu_N1_64_Ont_Def_3	queries/xhy	1
