sim_id	query_name	number_of_results
LDF_N3_64_W100_Def	S3/S3_split5.sparql	0
LDF_N3_64_W100_Def	S3/S3_split6.sparql	0
LDF_N3_64_W100_Def	S3/S3_split7.sparql	0
LDF_N3_64_W100_Def	S3/S3_split8.sparql	0
LDF_N3_64_W100_Def	S3/S3_split9.sparql	0
LDF_N3_64_W100_Def	S4/S4_split0.sparql	30
LDF_N3_64_W100_Def	S4/S4_split1.sparql	10
LDF_N3_64_W100_Def	S4/S4_split10.sparql	0
LDF_N3_64_W100_Def	S4/S4_split11.sparql	0
LDF_N3_64_W100_Def	S4/S4_split12.sparql	0
LDF_N3_64_W100_Def	S4/S4_split13.sparql	30
LDF_N3_64_W100_Def	S4/S4_split14.sparql	0
LDF_N3_64_W100_Def	S4/S4_split15.sparql	2
LDF_N3_64_W100_Def	S4/S4_split16.sparql	2
LDF_N3_64_W100_Def	S4/S4_split17.sparql	0
LDF_N3_64_W100_Def	S4/S4_split18.sparql	10
LDF_N3_64_W100_Def	S4/S4_split19.sparql	10
LDF_N3_64_W100_Def	S4/S4_split2.sparql	0
LDF_N3_64_W100_Def	S4/S4_split3.sparql	2
LDF_N3_64_W100_Def	S4/S4_split4.sparql	34
LDF_N3_64_W100_Def	S4/S4_split5.sparql	0
LDF_N3_64_W100_Def	S4/S4_split6.sparql	0
LDF_N3_64_W100_Def	S4/S4_split7.sparql	0
LDF_N3_64_W100_Def	S4/S4_split8.sparql	34
LDF_N3_64_W100_Def	S4/S4_split9.sparql	0
LDF_N3_64_W100_Def	S5/S5_split0.sparql	0
LDF_N3_64_W100_Def	S5/S5_split1.sparql	0
LDF_N3_64_W100_Def	S5/S5_split10.sparql	0
LDF_N3_64_W100_Def	S5/S5_split11.sparql	0
LDF_N3_64_W100_Def	S5/S5_split12.sparql	0
LDF_N3_64_W100_Def	S5/S5_split13.sparql	0
LDF_N3_64_W100_Def	S5/S5_split14.sparql	0
LDF_N3_64_W100_Def	S5/S5_split15.sparql	0
LDF_N3_64_W100_Def	S5/S5_split16.sparql	0
LDF_N3_64_W100_Def	S5/S5_split17.sparql	0
LDF_N3_64_W100_Def	S5/S5_split18.sparql	0
LDF_N3_64_W100_Def	S5/S5_split19.sparql	0
LDF_N3_64_W100_Def	S5/S5_split2.sparql	0
LDF_N3_64_W100_Def	S5/S5_split3.sparql	0
LDF_N3_64_W100_Def	S5/S5_split4.sparql	0
LDF_N3_64_W100_Def	S5/S5_split5.sparql	0
LDF_N3_64_W100_Def	S5/S5_split6.sparql	0
LDF_N3_64_W100_Def	S5/S5_split7.sparql	341
LDF_N3_64_W100_Def	S5/S5_split8.sparql	0
LDF_N3_64_W100_Def	S5/S5_split9.sparql	0
LDF_N3_64_W100_Def	S6/S6_split0.sparql	71
LDF_N3_64_W100_Def	S6/S6_split1.sparql	68
LDF_N3_64_W100_Def	S6/S6_split10.sparql	72
LDF_N3_64_W100_Def	S6/S6_split11.sparql	112
LDF_N3_64_W100_Def	S6/S6_split12.sparql	59
LDF_N3_64_W100_Def	S6/S6_split13.sparql	155
LDF_N3_64_W100_Def	S6/S6_split14.sparql	9
LDF_N3_64_W100_Def	S6/S6_split15.sparql	45
LDF_N3_64_W100_Def	S6/S6_split16.sparql	3
LDF_N3_64_W100_Def	S6/S6_split17.sparql	152
LDF_N3_64_W100_Def	S6/S6_split18.sparql	7
LDF_N3_64_W100_Def	S6/S6_split19.sparql	11
LDF_N3_64_W100_Def	S6/S6_split2.sparql	159
LDF_N3_64_W100_Def	S6/S6_split3.sparql	1
LDF_N3_64_W100_Def	S6/S6_split4.sparql	10
LDF_N3_64_W100_Def	S6/S6_split5.sparql	48
LDF_N3_64_W100_Def	S6/S6_split6.sparql	10
LDF_N3_64_W100_Def	S6/S6_split7.sparql	5
LDF_N3_64_W100_Def	S6/S6_split8.sparql	72
LDF_N3_64_W100_Def	S6/S6_split9.sparql	38
LDF_N3_64_W100_Def	S7/S7_split0.sparql	0
LDF_N3_64_W100_Def	S7/S7_split1.sparql	1
LDF_N3_64_W100_Def	S7/S7_split10.sparql	2
LDF_N3_64_W100_Def	S7/S7_split11.sparql	0
LDF_N3_64_W100_Def	S7/S7_split12.sparql	2
LDF_N3_64_W100_Def	S7/S7_split13.sparql	0
LDF_N3_64_W100_Def	S7/S7_split14.sparql	0
LDF_N3_64_W100_Def	S7/S7_split15.sparql	0
LDF_N3_64_W100_Def	S7/S7_split16.sparql	0
LDF_N3_64_W100_Def	S7/S7_split17.sparql	1
LDF_N3_64_W100_Def	S7/S7_split18.sparql	0
LDF_N3_64_W100_Def	S7/S7_split19.sparql	0
LDF_N3_64_W100_Def	S7/S7_split2.sparql	0
LDF_N3_64_W100_Def	S7/S7_split3.sparql	0
LDF_N3_64_W100_Def	S7/S7_split4.sparql	0
LDF_N3_64_W100_Def	S7/S7_split5.sparql	1
LDF_N3_64_W100_Def	S7/S7_split6.sparql	0
LDF_N3_64_W100_Def	S7/S7_split7.sparql	0
LDF_N3_64_W100_Def	S7/S7_split8.sparql	1
LDF_N3_64_W100_Def	S7/S7_split9.sparql	0
