sim_id	query_name	number_of_results
Gra_N1_32_W100_Def	C2/C2_split77.sparql	22
Gra_N1_32_W100_Def	C2/C2_split78.sparql	22
Gra_N1_32_W100_Def	C2/C2_split79.sparql	22
Gra_N1_32_W100_Def	C2/C2_split8.sparql	22
Gra_N1_32_W100_Def	C2/C2_split80.sparql	22
Gra_N1_32_W100_Def	C2/C2_split81.sparql	22
Gra_N1_32_W100_Def	C2/C2_split82.sparql	22
Gra_N1_32_W100_Def	C2/C2_split83.sparql	22
Gra_N1_32_W100_Def	C2/C2_split84.sparql	22
Gra_N1_32_W100_Def	C2/C2_split85.sparql	22
Gra_N1_32_W100_Def	C2/C2_split86.sparql	22
Gra_N1_32_W100_Def	C2/C2_split87.sparql	22
Gra_N1_32_W100_Def	C2/C2_split88.sparql	22
Gra_N1_32_W100_Def	C2/C2_split89.sparql	22
Gra_N1_32_W100_Def	C2/C2_split9.sparql	22
Gra_N1_32_W100_Def	C2/C2_split90.sparql	22
Gra_N1_32_W100_Def	C2/C2_split91.sparql	22
Gra_N1_32_W100_Def	C2/C2_split92.sparql	22
Gra_N1_32_W100_Def	C2/C2_split93.sparql	22
Gra_N1_32_W100_Def	C2/C2_split94.sparql	22
Gra_N1_32_W100_Def	C2/C2_split95.sparql	22
Gra_N1_32_W100_Def	C2/C2_split96.sparql	22
Gra_N1_32_W100_Def	C2/C2_split97.sparql	22
Gra_N1_32_W100_Def	C2/C2_split98.sparql	22
Gra_N1_32_W100_Def	C2/C2_split99.sparql	22
Gra_N1_32_W100_Def	C3/C3_split0.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split1.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split10.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split11.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split12.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split13.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split14.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split15.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split16.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split17.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split18.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split19.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split2.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split20.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split21.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split22.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split23.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split24.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split25.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split26.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split27.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split28.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split29.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split3.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split30.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split31.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split32.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split33.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split34.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split35.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split36.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split37.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split38.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split39.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split4.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split40.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split41.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split42.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split43.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split44.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split45.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split46.sparql	4244261
Gra_N1_32_W100_Def	C3/C3_split47.sparql	4244261
