sim_id	query_name	number_of_results
Vir_N1_32_Ont_Opt	queries/xsp	0
Vir_N1_32_Ont_Opt	queries/xsq	1
Vir_N1_32_Ont_Opt	queries/xsr	1
Vir_N1_32_Ont_Opt	queries/xss	1
Vir_N1_32_Ont_Opt	queries/xst	0
Vir_N1_32_Ont_Opt	queries/xsu	0
Vir_N1_32_Ont_Opt	queries/xsv	0
Vir_N1_32_Ont_Opt	queries/xsw	0
Vir_N1_32_Ont_Opt	queries/xsx	0
Vir_N1_32_Ont_Opt	queries/xsy	0
Vir_N1_32_Ont_Opt	queries/xsz	0
Vir_N1_32_Ont_Opt	queries/xta	1
Vir_N1_32_Ont_Opt	queries/xtb	1
Vir_N1_32_Ont_Opt	queries/xtc	0
Vir_N1_32_Ont_Opt	queries/xtd	1
Vir_N1_32_Ont_Opt	queries/xte	0
Vir_N1_32_Ont_Opt	queries/xtf	1
Vir_N1_32_Ont_Opt	queries/xtg	1
Vir_N1_32_Ont_Opt	queries/xth	1
Vir_N1_32_Ont_Opt	queries/xti	1
Vir_N1_32_Ont_Opt	queries/xtj	1
Vir_N1_32_Ont_Opt	queries/xtk	1
Vir_N1_32_Ont_Opt	queries/xtl	0
Vir_N1_32_Ont_Opt	queries/xtm	0
Vir_N1_32_Ont_Opt	queries/xtn	1
Vir_N1_32_Ont_Opt	queries/xto	1
Vir_N1_32_Ont_Opt	queries/xtp	0
Vir_N1_32_Ont_Opt	queries/xtq	0
Vir_N1_32_Ont_Opt	queries/xtr	0
Vir_N1_32_Ont_Opt	queries/xts	0
Vir_N1_32_Ont_Opt	queries/xtt	0
Vir_N1_32_Ont_Opt	queries/xtu	0
Vir_N1_32_Ont_Opt	queries/xtv	0
Vir_N1_32_Ont_Opt	queries/xtw	0
Vir_N1_32_Ont_Opt	queries/xtx	1
Vir_N1_32_Ont_Opt	queries/xty	1
Vir_N1_32_Ont_Opt	queries/xtz	0
Vir_N1_32_Ont_Opt	queries/xua	0
Vir_N1_32_Ont_Opt	queries/xub	0
Vir_N1_32_Ont_Opt	queries/xuc	0
Vir_N1_32_Ont_Opt	queries/xud	0
Vir_N1_32_Ont_Opt	queries/xue	0
Vir_N1_32_Ont_Opt	queries/xuf	0
Vir_N1_32_Ont_Opt	queries/xug	0
Vir_N1_32_Ont_Opt	queries/xui	1
Vir_N1_32_Ont_Opt	queries/xuj	0
Vir_N1_32_Ont_Opt	queries/xuk	0
Vir_N1_32_Ont_Opt	queries/xul	1
Vir_N1_32_Ont_Opt	queries/xum	1
Vir_N1_32_Ont_Opt	queries/xun	1
Vir_N1_32_Ont_Opt	queries/xuo	0
