Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Minimum Mix Runtime,Maximum Mix Runtime,Variance,Standard Deviation,Operation Mixes per Hour,Actual Operation Mixes per Hour
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0
Options Summary,
Query Endpoint,http://ec2-54-86-54-69.compute-1.amazonaws.com:3030/hdtservice/query
Update Endpoint,null
Graph Store Endpoint,null
Sanity Checking Level,2
Warmups,0
Runs,5
Random Operation Order,true
Outliers,1
Timeout,60s
Max Delay between Operations,1000s
Result Limit,Query Specified
ASK Results Format,application/sparql-results+xml
Graph Results Format,application/rdf+xml
SELECT Results Format,application/sparql-results+xml
Parallel Threads,8
Result Counting,false
,
Run Summary,
Run,Total Response Time,Total Runtime,Min Query Runtime,Max Query Runtime
,
Operation Summary,
Operation,Type,Total Response Time,Average Response Time (Arithmetic),Total Runtime,Actual Runtime,Average Runtime (Arithmetic),Actual Average Runtime (Arithmetic),Average Runtime (Geometric),Min Runtime,Max Runtime,Variance,Standard Deviation,Operations per Second,Actual Operations per Second,Operations per Hour,Actual Operations per Hour
templated/queries/xdc,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdd,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xde,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdf,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdg,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdh,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdi,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdj,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdk,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdl,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdm,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdn,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdo,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdp,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdq,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdr,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xds,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdt,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdu,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdv,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdw,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdx,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdy,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xdz,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xea,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xeb,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xec,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xed,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xee,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xef,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xeg,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xeh,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xei,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xej,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xek,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xel,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xem,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xen,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xeo,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xep,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xeq,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xer,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xes,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xet,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xeu,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xev,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xew,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xex,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
templated/queries/xey,Remote SPARQL Query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854774E9,-9.223372036854774E9,NaN,NaN,0.0,0.0,0.0,0.0
